Date,Open,High,Low,Close,Adj Close,Volume,fear-greed
2021-09-21,8.383764695283404,8.388420769406297,8.377692006056638,8.379123502894931,8.379123502894931,22.089592157345077,0.11449999999999999
2021-09-22,8.382158996041966,8.393385795688165,8.382158996041966,8.388595922920135,8.388595922920135,22.094235878419724,0.2003
2021-09-23,8.39111963416087,8.404337972131506,8.39111963416087,8.400654876379098,8.400654876379098,22.088425934791356,0.245
2021-09-24,8.398193424631721,8.403827411671244,8.396441508077002,8.402114491351268,8.402114491351268,21.942409972713588,0.23829999999999998
2021-09-27,8.399112137724078,8.402522762623894,8.39777655898333,8.399334872164397,8.399334872164397,22.124116243196692,0.2477
2021-09-28,8.39401714839165,8.39401714839165,8.37731716050198,8.378765231936999,8.378765231936999,22.208624685493728,0.1247
2021-09-29,8.381009176555251,8.38630283942163,8.37932786729182,8.380332826406674,8.380332826406674,22.035014438058997,0.12480000000000001
2021-09-30,8.382900348247531,8.385614132818207,8.368052661157058,8.368354387676563,8.368354387676563,22.21575186844433,0.09970000000000001
2021-10-01,8.370584700764411,8.383933748417206,8.363930122103481,8.379777702948019,8.379777702948019,22.112149343584374,0.1833
2021-10-04,8.377894305876213,8.379426503290544,8.36169425609567,8.366709769855232,8.366709769855232,22.1837094196014,0.09050000000000001
2021-10-05,8.368895046060262,8.382570913814432,8.368895046060262,8.377176866102545,8.377176866102545,22.08498314155532,0.1877
2021-10-06,8.37114257629396,8.381733042615377,8.364389325581877,8.381270325426025,8.381270325426025,22.11196480493053,0.2007
2021-10-07,8.385883324909996,8.396373849182709,8.385883324909996,8.389532479005593,8.389532479005593,22.069711688149866,0.24600000000000002
2021-10-08,8.391065129953065,8.392314545749457,8.38645109704423,8.387617358098856,8.387617358098856,21.911158038945402,0.2527
2021-10-11,8.386273229785717,8.393188816934815,8.380591912938883,8.380729490381682,8.380729490381682,21.911709689109404,0.259
2021-10-12,8.382360394296406,8.383865237918,8.376341319345947,8.378310340066374,8.378310340066374,21.992590894021777,0.22699999999999998
2021-10-13,8.38000019257197,8.383403506508563,8.373535251520488,8.381327603461905,8.381327603461905,22.009759199889945,0.24100000000000002
2021-10-14,8.386571846207799,8.398574051927909,8.386571846207799,8.398242922073209,8.398242922073209,22.00372179073644,0.31829999999999997
2021-10-15,8.40036493662791,8.406668212673194,8.40036493662791,8.405673774645377,8.405673774645377,22.06335394298913,0.4363
2021-10-18,8.40396182949816,8.409552299898845,8.40031554411194,8.40904211040297,8.40904211040297,22.0212780142163,0.4657
2021-10-19,8.411463684078242,8.416576937783043,8.411256989249393,8.416406617721861,8.416406617721861,21.96428294960081,0.534
2021-10-20,8.417465652242699,8.421094126304958,8.417461228437643,8.420063143765885,8.420063143765885,22.02366456231495,0.5657
2021-10-21,8.41919224631023,8.423418619072402,8.418011356496516,8.423053878613912,8.423053878613912,22.064126021528036,0.602
2021-10-22,8.422249370275631,8.425224804409705,8.417372856134026,8.421980985327956,8.421980985327956,22.047211278267806,0.595
2021-10-25,8.423912737433453,8.428060318485544,8.420320962169543,8.42671690520342,8.42671690520342,22.08408853234908,0.6297
2021-10-26,8.429386576433677,8.433709356634097,8.427305665226557,8.428534648934967,8.428534648934967,22.079033978284773,0.6303
2021-10-27,8.429720664079039,8.430669657059765,8.423466990829205,8.42347138814562,8.42347138814562,22.164533587826078,0.5832999999999999
2021-10-28,8.425919619163363,8.43349627292181,8.425919619163363,8.43325053857257,8.43325053857257,22.142257274894966,0.644
2021-10-29,8.428114978287011,8.435783566864435,8.426959868164095,8.435197552622885,8.435197552622885,22.22960733559747,0.6543000000000001
2021-11-01,8.43633450965033,8.438439951500865,8.43295470646241,8.436995621491745,8.436995621491745,22.10241976599983,0.6613
2021-11-02,8.436924090930281,8.441639538350993,8.436924090930281,8.440668434000775,8.440668434000775,22.103353476408337,0.6327
2021-11-03,8.440668434000775,8.44772734257974,8.43862388505837,8.447107542540955,8.447107542540955,22.186442532632928,0.722
2021-11-04,8.447613757030881,8.451907724717607,8.447540783286373,8.4512798715091,8.4512798715091,22.218930165344744,0.7243
2021-11-05,8.455373055452775,8.459458140765,8.451548955034145,8.45500492709349,8.45500492709349,22.220023174228743,0.736
2021-11-08,8.455845303955863,8.458699281418738,8.454336484402791,8.455892132371623,8.455892132371623,22.17481174642391,0.7453
2021-11-09,8.457071568074857,8.457343348726628,8.449314723862104,8.452387968050122,8.452387968050122,22.138410011413246,0.7717
2021-11-10,8.449184071378188,8.452302629152793,8.440713764753987,8.444129895753731,8.444129895753731,22.228169559110693,0.7309
2021-11-11,8.446854443941252,8.44796096371891,8.44447411307685,8.444680565611877,8.444680565611877,22.091108508098234,0.7223
2021-11-12,8.445963584810235,8.453074894472111,8.445003075514371,8.451875721143212,8.451875721143212,22.03929866529383,0.74
2021-11-15,8.453251783637663,8.454981544339581,8.449740532467311,8.451864983558167,8.451864983558167,21.97271188224339,0.7162999999999999
2021-11-16,8.451143111782843,8.458705700811102,8.451143111782843,8.455721940558602,8.455721940558602,22.102696698296622,0.7249
2021-11-17,8.455849561175185,8.455849561175185,8.452208737532104,8.453117479832468,8.453117479832468,22.101797647528066,0.6920000000000001
2021-11-18,8.455683723893577,8.457400681794496,8.449723399131408,8.456495825254779,8.456495825254779,22.16461877012807,0.7014
2021-11-19,8.457324271533983,8.459299212997335,8.454300294662474,8.455096478304117,8.455096478304117,22.170932775623502,0.6277
2021-11-22,8.45807992692373,8.464810899680996,8.451730493358703,8.45189490256159,8.45189490256159,22.214167930679057,0.6
2021-11-23,8.450942267453478,8.455400792065692,8.445409319333097,8.453550310739645,8.453550310739645,22.176655604070348,0.6037
2021-11-24,8.450365071981118,8.456140878055155,8.446961725341621,8.455841046718417,8.455841046718417,21.952447218583686,0.5694
2021-11-26,8.447978127277576,8.447978127277576,8.430857260977128,8.432858980458422,8.432858980458422,21.98107320418503,0.3126
2021-11-29,8.440258149942116,8.449759859353648,8.439503994614107,8.44596998161527,8.44596998161527,22.190312654039683,0.3811
2021-11-30,8.44273900549129,8.443981437130626,8.4252971767117,8.426830751335846,8.426830751335846,22.61426563176774,0.2477
2021-12-01,8.434641634457998,8.445469439053197,8.414333993637648,8.414947827312114,8.414947827312114,22.403484621627655,0.2536
2021-12-02,8.413105194755625,8.433041712494088,8.413105194755625,8.429039365204943,8.429039365204943,22.348021826488424,0.2293
2021-12-03,8.431742102226083,8.435772655089787,8.410970107672943,8.420556771215654,8.420556771215654,22.3796006941596,0.2016
2021-12-06,8.422744066578911,8.43676376346824,8.421014783248225,8.432216816268712,8.432216816268712,22.285779842878398,0.2126
2021-12-07,8.440953456482482,8.454261919627832,8.440953456482482,8.452708002189828,8.452708002189828,22.225652917275752,0.3789
2021-12-08,8.453584342166474,8.45660633133799,8.450095669661062,8.455787881641463,8.455787881641463,22.16655470982226,0.4131
2021-12-09,8.453614209773367,8.454521676337707,8.44826745634746,8.448582431625134,8.448582431625134,22.085226521307007,0.3686
2021-12-10,8.452897869869915,8.458412955320767,8.44917989021683,8.458084174640415,8.458084174640415,22.076548767615154,0.42
2021-12-13,8.457719115963515,8.457719115963515,8.448614540768613,8.44890797266482,8.44890797266482,22.204240634396548,0.354
2021-12-14,8.443329239967811,8.447086174108644,8.435445034522331,8.441410861576925,8.441410861576925,22.224100203223742,0.3154
2021-12-15,8.441922073118311,8.458207246986287,8.436464628480556,8.457623658549602,8.457623658549602,22.314566255184413,0.37799999999999995
2021-12-16,8.459591595746021,8.462312466598604,8.445243840286885,8.44884366762427,8.44884366762427,22.298008779790685,0.3357
2021-12-17,8.445374903625765,8.448421765832439,8.434076811397354,8.438504929023155,8.438504929023155,22.801092325254384,0.3251
2021-12-20,8.431395601636508,8.431395601636508,8.41894070876547,8.427054023153858,8.427054023153858,22.257053049588066,0.2943
2021-12-21,8.432932927211269,8.445082637157054,8.430362195884166,8.44467195552371,8.44467195552371,22.127505710079127,0.3403
2021-12-22,8.444914899544472,8.455034752301666,8.443875937211702,8.454798516430744,8.454798516430744,21.923113143396403,0.3954
2021-12-23,8.456372542086884,8.464159485364235,8.456372542086884,8.461001612430513,8.461001612430513,21.792463046720947,0.5049
2021-12-27,8.46273494318405,8.474805437228627,8.46273494318405,8.474742776198035,8.474742776198035,21.74221784516748,0.564
2021-12-28,8.475639728266145,8.478040640002392,8.472413383211931,8.473732321804178,8.473732321804178,21.719446649831863,0.6297
2021-12-29,8.474210559549045,8.477424820513324,8.47200335468908,8.475132942782722,8.475132942782722,21.809572724094828,0.6403
2021-12-30,8.475376948726026,8.478437846524848,8.471427764519543,8.47213933444823,8.47213933444823,21.86268412032678,0.6396999999999999
2021-12-31,8.471402615776483,8.473832576934702,8.469420009944555,8.469510250962395,8.469510250962395,21.708268867990785,0.6254
2022-01-03,8.472015921588023,8.475879437818712,8.467828545857717,8.475862746530698,8.475862746530698,22.066396923481364,0.6523
2022-01-04,8.477518406437946,8.480450390077156,8.471205799908951,8.475233057599121,8.475233057599121,22.267241068218585,0.6426000000000001
2022-01-05,8.474074861162205,8.476100367581806,8.455411387872038,8.455653918035125,8.455653918035125,22.310040875680752,0.5103
2022-01-06,8.45412348687257,8.460836524106336,8.449398123481462,8.454689889480997,8.454689889480997,22.180782582574352,0.5214
2022-01-07,8.455032673918781,8.457220273698454,8.447573030590533,8.45063231419445,8.45063231419445,22.15393826250845,0.4926
2022-01-10,8.44598497724373,8.44977479825849,8.430161501720306,8.449190552143746,8.449190552143746,22.22996424054808,0.5114
2022-01-11,8.448944358075403,8.45853174141403,8.442312309466795,8.458306895481998,8.458306895481998,22.134640540601655,0.5611
2022-01-12,8.461593763931194,8.4658641233625,8.456956860904194,8.461120091443158,8.461120091443158,22.121543115527896,0.5594
2022-01-13,8.462644088651736,8.464874083232631,8.444899887860815,8.446777118763697,8.446777118763697,22.1705917961155,0.5217
2022-01-14,8.442251999635278,8.448085288201783,8.437229647275853,8.44759658721713,8.44759658721713,22.190792198481553,0.5579999999999999
2022-01-18,8.441011736948441,8.441011736948441,8.427202878960037,8.429041498320073,8.429041498320073,22.28113673353466,0.5371
2022-01-19,8.431423904928629,8.436536086054716,8.418742127163268,8.4193068445788,8.4193068445788,22.219700771249165,0.4483
2022-01-20,8.422519830284228,8.434487411288494,8.407143966545679,8.408210563928524,8.408210563928524,22.258167685824123,0.3914
2022-01-21,8.405675958188796,8.410836628652872,8.388527620030892,8.389118868472217,8.389118868472217,22.44408410954125,0.2673
2022-01-24,8.379612428109875,8.393521624311775,8.348447886963799,8.391886144879441,8.391886144879441,22.658852885822988,0.23129999999999998
2022-01-25,8.381978127748468,8.392085593794562,8.363601323523461,8.379642347681697,8.379642347681697,22.36130092455255,0.2089
2022-01-26,8.391500748251337,8.401609481075392,8.3677181846669,8.378144934736534,8.378144934736534,22.440775785721204,0.19510000000000002
2022-01-27,8.385164686746787,8.396096223481315,8.36880918564998,8.372747543691377,8.372747543691377,22.37465151018005,0.18600000000000003
2022-01-28,8.374981938450786,8.396994288240345,8.364848204562477,8.396798019072081,8.396798019072081,22.338902497582005,0.2386
2022-01-31,8.39678447045228,8.415800379936972,8.392767647462945,8.41550366380409,8.41550366380409,22.352233790704982,0.292
2022-02-01,8.416393332185494,8.423209982359168,8.408388927336926,8.422341714985183,8.422341714985183,22.295381872504016,0.308
2022-02-02,8.426697234699331,8.433009099398483,8.421853372500804,8.431718062769889,8.431718062769889,22.2232414999914,0.28800000000000003
2022-02-03,8.419891263773428,8.42153652581139,8.405454631813983,8.407030037399126,8.407030037399126,22.205318005170575,0.2606
2022-02-04,8.408223958622624,8.420827689330189,8.401221015163816,8.41217257024468,8.41217257024468,22.27216574902483,0.276
2022-02-07,8.413331551882147,8.416899785863045,8.405696155739403,8.408464814695082,8.408464814695082,22.16510842760223,0.2791
2022-02-08,8.407605982424288,8.418989189873901,8.404337972131506,8.41682907053319,8.41682907053319,22.218329397779016,0.2894
2022-02-09,8.422442854870427,8.431859631955524,8.422442854870427,8.431238748572603,8.431238748572603,22.232739757592352,0.32659999999999995
2022-02-10,8.423813997620337,8.431617856687806,8.408562904454257,8.412960945272916,8.412960945272916,22.39377250803593,0.336
2022-02-11,8.41344693204121,8.417887657993074,8.389907432723172,8.39381355472524,8.39381355472524,22.381779587217526,0.2849
2022-02-14,8.392448196703153,8.395527175078378,8.381565853832852,8.389966436303553,8.389966436303553,22.249406919673685,0.2569
2022-02-15,8.396218017965014,8.40598673695846,8.396218017965014,8.405606628357665,8.405606628357665,22.211852762596134,0.29969999999999997
2022-02-16,8.40217507983197,8.409730424172425,8.396308389804416,8.406487251204458,8.406487251204458,22.178068952620894,0.3209
2022-02-17,8.402244647972157,8.402244647972157,8.383618382670678,8.385091579739047,8.385091579739047,22.23606508775485,0.3246
2022-02-18,8.386074844874255,8.388359341789588,8.3729117006653,8.377901265519151,8.377901265519151,22.272541770740716,0.2851
2022-02-22,8.374186243607596,8.38094270361503,8.358926353252775,8.367708885756018,8.367708885756018,22.356791301104813,0.2877
2022-02-23,8.372382465786638,8.37620774696132,8.34818496143831,8.349129506368982,8.349129506368982,22.291346195015347,0.1881
2022-02-24,8.332493614058828,8.365376780504931,8.322552035596711,8.363972124937483,8.363972124937483,22.633123847757325,0.21230000000000002
2022-02-25,8.366226077982498,8.386250409731252,8.363536074662518,8.386093104164866,8.386093104164866,22.367503164715952,0.2814
2022-02-28,8.379118906177558,8.387048023342228,8.370112156664415,8.383648071018918,8.383648071018918,22.52685011688082,0.2547
2022-03-01,8.381176458426097,8.38467846930706,8.361834457967202,8.368057195662834,8.368057195662834,22.489062846173205,0.2297
2022-03-02,8.371834429501817,8.389923293050256,8.371834429501817,8.386523993444733,8.386523993444733,22.398092534129006,0.1783
2022-03-03,8.389884695451842,8.393392537820663,8.377140020114615,8.381256676660014,8.381256676660014,22.3406500935931,0.2173
2022-03-04,8.376348289805476,8.376348289805476,8.36310450511005,8.373292824516046,8.373292824516046,22.48067192847526,0.18170000000000003
2022-03-07,8.372863076906627,8.372863076906627,8.343042187994362,8.343337262363901,8.343337262363901,22.660635332659023,0.16899999999999998
2022-03-08,8.34371089053944,8.361226850601833,8.332998709918286,8.33607895239579,8.33607895239579,22.703317889880978,0.16670000000000001
2022-03-09,8.34856152246712,8.36646329790243,8.34856152246712,8.361446544700655,8.361446544700655,22.45716134955656,0.18030000000000002
2022-03-10,8.355509161454593,8.359200423414851,8.345407885993465,8.357146502125941,8.357146502125941,22.328862380963063,0.1796
2022-03-11,8.36182510418254,8.364510379056714,8.343194559046877,8.34410330538282,8.34410330538282,22.320355826801997,0.1906
2022-03-14,8.343732263054479,8.354337693337081,8.333924037356274,8.336656408153539,8.336656408153539,22.441543804593223,0.175
2022-03-15,8.340413010611824,8.359849038972705,8.340193425303157,8.357834016470271,8.357834016470271,22.408269373115218,0.2186
2022-03-16,8.363841557501123,8.380204377901498,8.355377599077707,8.37996580289877,8.37996580289877,22.56536189322179,0.2526
2022-03-17,8.377036439668801,8.392461804200641,8.374857417114693,8.392235209706891,8.392235209706891,22.329717294560325,0.33630000000000004
2022-03-18,8.3912534449004,8.404337972131506,8.387442033087027,8.403827411671244,8.403827411671244,22.836919173958886,0.3843
2022-03-21,8.403666064546009,8.407991976372474,8.395093307618687,8.403392754226811,8.403392754226811,22.306322812577555,0.4097
2022-03-22,8.405166080568579,8.416930769477844,8.405166080568579,8.414630948778285,8.414630948778285,22.2824288837972,0.4454
2022-03-23,8.410520726118994,8.412292530946305,8.402188555613444,8.402285071959538,8.402285071959538,22.23854031203565,0.452
2022-03-24,8.405362898583327,8.416616786545656,8.404286479565911,8.416523911628447,8.416523911628447,22.141879749280545,0.46909999999999996
2022-03-25,8.417131977677627,8.422229504310758,8.412292530946305,8.421576177433746,8.421576177433746,22.183047620808345,0.49369999999999997
2022-03-28,8.42114250312817,8.428722547088746,8.415977394843646,8.428694167234855,8.428694167234855,22.184727965813234,0.5126
2022-03-29,8.434650331342308,8.442103156668018,8.43177911760385,8.44087356562305,8.44087356562305,22.349739808351316,0.5271
2022-03-30,8.43927493448271,8.440046457258978,8.429960660712563,8.43456134379515,8.43456134379515,22.201585443148282,0.528
2022-03-31,8.433815934539727,8.434695935716942,8.418788462805958,8.418788462805958,8.418788462805958,22.296666125028587,0.5920000000000001
2022-04-01,8.420972958967718,8.42281661863397,8.413735270059416,8.422192133750615,8.422192133750615,22.241232989780464,0.598
2022-04-04,8.422656159921342,8.430436327489955,8.420728536868571,8.430248751106753,8.430248751106753,22.23781048287576,0.6165999999999999
2022-04-05,8.428023165196192,8.432604374815257,8.415198100109686,8.417620365211073,8.417620365211073,22.292010913393934,0.47909999999999997
2022-04-06,8.410758748610583,8.41292983841223,8.400893064496064,8.407858099215186,8.407858099215186,22.330066274499455,0.46399999999999997
2022-04-07,8.406406849738184,8.416745069338122,8.400951423451044,8.41210151982494,8.41210151982494,22.29634884607662,0.4683
2022-04-08,8.410754295035705,8.416579205641415,8.406395721753267,8.409447563673345,8.409447563673345,22.130146831919596,0.46090000000000003
2022-04-11,8.40371988627729,8.404102899566256,8.391489342411225,8.39243005308513,8.39243005308513,22.17401043429125,0.434
